,Latitude,Longitude,Population
2954365,30.358055600000004,-90.0655556,11906.0
2954385,29.899166700000002,-90.10027779999999,35405.0
2954448,30.501111100000003,-91.1083333,10290.0
2954452,29.983888899999997,-90.1527778,142489.0
2954477,32.6152778,-93.2866667,13376.0
2954495,32.5091667,-92.11916670000001,51625.0
2954515,29.699166700000003,-91.2066667,12162.0
2954572,31.760555600000004,-93.0861111,18598.0
2954588,30.003333299999998,-91.8186111,32430.0
2954593,29.954444399999996,-90.075,459336.0
2954714,30.5333333,-92.08138890000001,22835.0
2954801,31.322222200000002,-92.4341667,13846.0
2954976,29.96,-90.2155556,14278.0
2955036,32.523055600000006,-92.6377778,20686.0
2955138,30.401111100000005,-91.0008333,18829.0
2955155,32.525,-93.75,196980.0
2955180,30.275,-89.78111109999999,27799.0
2955280,30.236388899999998,-93.3772222,19570.0
2955338,29.91,-90.0325,25858.0
2955348,29.795555600000004,-90.8227778,14410.0
2955473,29.918333299999997,-90.2108333,9311.0
2955528,32.5183333,-92.1475,12900.0
2955541,29.905833299999998,-90.1422222,10386.0
2955630,30.648333299999997,-91.15638890000001,12114.0
2955682,44.097777799999996,-70.2316667,23488.0
2955684,44.3105556,-69.78,18661.0
2955700,44.8011111,-68.7783333,31534.0
2955702,44.3875,-68.2044444,6090.0
2955715,43.9105556,-69.8211111,9363.0
2955727,44.4258333,-69.0069444,7052.0
2955742,43.2658333,-70.865,7851.0
2955745,43.4925,-70.45388890000001,21885.0
2955793,44.7966667,-68.7619444,9140.0
2955798,44.0547222,-70.7133333,6351.0
2955819,43.914444399999994,-69.9658333,24206.0
2955825,44.5736111,-68.79611109999999,5756.0
2955842,43.6377778,-70.5194444,8136.0
2955850,44.2097222,-69.06527779999999,5858.0
2955858,43.5636111,-70.2005556,8999.0
2955864,46.860555600000005,-68.0125,8336.0
2956162,43.1530556,-70.8005556,6528.0
2956167,44.5433333,-68.42,7055.0
2956195,44.588333299999995,-69.5991667,8771.0
2956198,43.7294444,-70.2425,10731.0
2956201,44.67055560000001,-70.1516667,8849.0
2956246,43.856944399999996,-70.1036111,12415.0
2956259,44.23,-69.7758333,6239.0
2956291,43.679444399999994,-70.4447222,22308.0
2956304,43.8855556,-70.3322222,7396.0
2956348,44.7444444,-68.8375,7781.0
2956390,44.81,-68.9138889,4909.0
2956427,46.1261111,-67.8408333,6703.0
2956463,44.5038889,-70.2166667,4988.0
2956489,43.383888899999995,-70.5452778,14651.0
2956507,43.088055600000004,-70.7366667,13063.0
2956543,43.3944444,-70.8513889,5446.0
2956548,44.1002778,-70.2152778,36199.0
2956562,45.3622222,-68.5055556,6330.0
2956569,44.031388899999996,-70.105,9392.0
2956619,47.355277799999996,-68.32222220000001,4944.0
2956621,44.7975,-69.88027779999999,5316.0
2956696,45.6572222,-68.7102778,5105.0
2956761,43.9627778,-70.2830556,5389.0
2956796,43.303611100000005,-70.73388890000001,11436.0
2956888,44.21388889999999,-70.5452778,5731.0
2956900,44.5402778,-69.7225,7837.0
2956911,43.5172222,-70.3780556,9415.0
2956912,44.9341667,-68.64583329999999,8134.0
2956921,44.883055600000006,-68.6725,9423.0
2956942,44.2597222,-70.50111109999999,5073.0
2957013,44.0605556,-70.3941667,5314.0
2957028,43.6613889,-70.25583329999999,63142.0
2957035,46.6811111,-68.01638890000001,9466.0
2957060,43.90138889999999,-70.4708333,4649.0
2957097,44.1036111,-69.1094444,7527.0
2957116,44.553611100000005,-70.5513889,8339.0
2957123,44.1197222,-70.1080556,4694.0
2957125,43.5008333,-70.44333329999999,18447.0
2957146,43.4391667,-70.77472220000001,27201.0
2957153,43.578055600000006,-70.32222220000001,27706.0
2957211,44.765,-69.7197222,9531.0
2957242,43.234444399999994,-70.81,7480.0
2957292,43.641388899999995,-70.2413889,23893.0
2957340,43.735833299999996,-70.5525,9926.0
2957423,43.9275,-69.9763889,11100.0
2957441,44.2563889,-70.2566667,5470.0
2957478,44.0952778,-69.37611109999999,7462.0
2957494,43.5355556,-70.7155556,7532.0
2957497,44.5519444,-69.6322222,15906.0
2957513,43.32194439999999,-70.58138890000001,10162.0
2957596,43.6769444,-70.3716667,15956.0
2957634,44.546944399999994,-69.6216667,8098.0
2957640,44.305,-69.9775,8175.0
2957658,43.8005556,-70.18722220000001,10630.0
2957685,39.50944439999999,-76.16444440000001,14437.0
2957707,39.0030556,-76.9722222,15988.0
2957792,38.978333299999996,-76.4925,36252.0
2957832,39.2544444,-76.7002778,20603.0
2957850,39.03194439999999,-76.5030556,25460.0
2957890,39.07944439999999,-77.0733333,53430.0
2957964,39.2902778,-76.6125,610892.0
2958108,39.0347222,-76.90777779999999,16546.0
2958165,38.9805556,-77.10055559999999,52801.0
2958302,39.006666700000004,-76.7794444,56050.0
2958475,39.228333299999996,-76.6166667,11083.0
2958619,39.289444399999994,-76.6605556,13083.0
2958622,38.563055600000006,-76.0791667,10699.0
2958630,38.8038889,-76.9069444,19049.0
2958690,39.3941667,-76.5238889,30078.0
2958763,39.271944399999995,-76.73222220000001,42827.0
2958973,38.9636111,-76.9911111,36280.0
2959050,38.765,-76.8986111,29982.0
2959076,39.48111110000001,-76.6441667,20040.0
2959095,39.0755556,-77.0022222,20606.0
2959104,38.9805556,-76.93722220000001,25539.0
2959127,39.2402778,-76.83972220000001,96201.0
2959175,38.8702778,-76.92138890000001,10740.0
2959265,39.0016667,-76.68777779999999,25233.0
2959304,39.6527778,-78.7627778,20347.0
2959322,39.2883333,-77.2041667,12466.0
2959541,39.250555600000006,-76.52083329999999,61659.0
2959586,38.96194439999999,-76.92222220000001,15576.0
2959593,38.7741667,-76.0766667,13094.0
2959616,39.241944399999994,-76.4483333,9401.0
2959624,39.41861110000001,-76.29472220000001,23492.0
2959648,39.403611100000006,-76.9505556,38366.0
2959666,39.2125,-76.71388890000001,28734.0
2959668,39.6066667,-75.83361109999998,14686.0
2959679,39.2672222,-76.79861109999999,66215.0
2959717,39.3091667,-76.47527779999999,38851.0
2959765,39.076111100000006,-76.9580556,23048.0
2959829,39.1830556,-76.6405556,16163.0
2959914,38.845,-76.87527779999999,12058.0
2959926,38.707222200000004,-77.0233333,24124.0
2960005,39.4141667,-77.4108333,57297.0
2960024,38.7516667,-76.97888890000002,12155.0
2960061,39.1433333,-77.2016667,60062.0
2960112,39.173055600000005,-77.2719444,64720.0
2960153,39.1625,-76.625,40317.0
2960201,38.9875,-76.8208333,14491.0
2960307,39.139444399999995,-76.5480556,19326.0
2960328,39.3091667,-77.2975,14091.0
2960333,39.0044444,-76.8758333,22390.0
2960418,39.6416667,-77.72027779999999,37313.0
2960569,39.5491667,-76.0919444,11505.0
2960713,39.02638889999999,-76.9744444,3239.0
2960719,39.1519444,-76.8922222,16253.0
2960942,38.9558333,-76.9458333,15323.0
2961066,39.4577778,-76.3555556,11716.0
2961142,38.88444439999999,-76.815,11749.0
2961249,38.529166700000005,-76.97555559999999,8284.0
2961267,39.106944399999996,-76.48527779999999,13170.0
2961306,38.9886111,-76.9816667,15895.0
2961315,38.8975,-76.8305556,8072.0
2961324,39.099166700000005,-76.84861109999999,20860.0
2961393,38.2666667,-76.4541667,11746.0
2961463,39.3405556,-76.7225,25672.0
2961753,39.4330556,-76.64972220000001,12278.0
2961851,39.334166700000004,-76.4397222,24019.0
2961883,39.347777799999996,-76.77027779999999,29074.0
2961933,38.925,-76.7430556,9135.0
2961960,39.1766667,-77.19555559999999,41721.0
2961998,39.3761111,-77.155,8714.0
2962037,38.9413889,-76.9652778,8815.0
2962126,38.9697222,-76.88027779999999,13233.0
2962193,39.044444399999996,-77.11916670000001,44379.0
2962224,39.1388889,-76.8708333,24046.0
2962232,39.0827778,-77.26527779999999,25972.0
2962354,39.0838889,-76.7005556,26005.0
2962400,39.1530556,-77.0672222,36957.0
2962433,39.3633333,-76.52083329999999,12341.0
2962444,39.419444399999996,-76.7805556,27415.0
2962508,39.3772222,-76.54,31362.0
2962512,38.9794444,-76.5308333,16664.0
2962523,39.1072222,-76.5713889,13419.0
2962590,39.4125,-76.46388890000001,32530.0
2962631,39.3741667,-76.72277779999999,31882.0
2962784,39.018055600000004,-77.2088889,45129.0
2962914,39.3672222,-76.7955556,33811.0
2962952,39.1452778,-77.1444444,17683.0
2962967,39.46944439999999,-76.8297222,24447.0
2963079,39.1666667,-76.5083333,13573.0
2963136,39.0838889,-77.1530556,60646.0
2963188,38.756666700000004,-76.81,14521.0
2963196,39.32,-76.5158333,19736.0
2963215,39.338333299999995,-76.48,12804.0
2963283,38.603055600000005,-76.93888890000001,36376.0
2963317,38.360555600000005,-75.5997222,26352.0
2963419,39.1369444,-76.6986111,42157.0
2963433,39.0702778,-76.5455556,30292.0
2963550,38.99055560000001,-77.02638890000001,77951.0
2963635,39.1288889,-76.62611109999999,29658.0
2963641,39.0697222,-76.85055559999999,21762.0
2963941,38.9777778,-77.0077778,17860.0
2964140,39.40138889999999,-76.6022222,53749.0
2964397,38.624444399999994,-76.9394444,27254.0
2964403,38.8752778,-76.88861109999999,11364.0
2964583,39.5752778,-76.9961111,17862.0
2964634,39.0397222,-76.9933333,22492.0
2964948,42.1047222,-70.9458333,17374.0
2964953,42.485,-71.4333333,20897.0
2964954,41.680555600000005,-70.9083333,10850.0
2964961,42.069444399999995,-72.61527779999999,28761.0
2964971,42.8583333,-70.9305556,18313.0
2964973,42.3752778,-72.5197222,34618.0
2964976,42.658333299999995,-71.1375,48286.0
2964980,42.4152778,-71.1569444,41461.0
2964989,42.2611111,-71.46388890000001,15802.0
2964997,42.595833299999995,-72.2272222,12871.0
2965000,41.944444399999995,-71.28611109999999,44271.0
2965055,42.49055560000001,-71.2766667,12502.0
2965060,42.2769444,-72.40138890000001,22391.0
2965064,42.3958333,-71.1791667,23546.0
2965078,42.5583333,-70.8805556,40365.0
2965082,42.5583333,-71.2694444,39904.0
2965089,42.0177778,-71.54166670000001,9163.0
2965101,42.3583333,-71.0602778,571281.0
2965102,41.741111100000005,-70.5994444,34065.0
2965117,42.2222222,-71.0,33509.0
2965128,41.76,-70.08333329999999,37107.0
2965130,41.9902778,-70.97555559999999,36525.0
2965142,42.0833333,-71.01888890000001,94881.0
2965147,42.3316667,-71.1216667,56079.0
2965172,42.5047222,-71.1961111,22739.0
2965182,42.375,-71.10611109999999,101382.0
2965261,42.158333299999995,-71.14527779999999,21679.0
2965268,41.8833333,-70.7630556,11718.0
2965297,42.1355556,-71.9705556,12764.0
2965305,42.5997222,-71.3677778,33925.0
2965307,42.3916667,-71.0333333,33062.0
2965317,42.148611100000004,-72.6083333,55179.0
2965337,42.4166667,-71.6833333,16317.0
2965359,42.4602778,-71.3494444,16810.0
2965407,42.575,-70.9305556,25829.0
2965413,42.2416667,-71.16666670000001,23019.0
2965417,41.7352778,-70.1944444,26780.0
2965438,42.6702778,-71.3025,28831.0
2965443,42.045,-71.9305556,11165.0
2965447,42.0416667,-70.67277779999999,27695.0
2965460,42.033333299999995,-70.9597222,14021.0
2965490,42.0644444,-72.5130556,15102.0
2965527,42.2666667,-72.6694444,16611.0
2965529,42.02444439999999,-71.1291667,23459.0
2965558,42.408333299999995,-71.0541667,37148.0
2965560,41.6375,-70.9041667,16453.0
2965565,41.7013889,-71.1555556,93000.0
2965567,41.5513889,-70.61527779999999,59431.0
2965598,42.5833333,-71.80277779999999,40363.0
2965626,42.0652778,-71.2483333,22733.0
2965628,42.279166700000005,-71.41666670000001,65413.0
2965630,42.0833333,-71.3972222,30636.0
2965642,42.575,-71.99861109999999,21175.0
2965667,42.6158333,-70.6625,30916.0
2965677,42.2069444,-71.68611109999999,16583.0
2965695,42.5875,-72.6,19753.0
2965703,42.6111111,-71.575,18772.0
2965725,42.1130556,-70.8125,16906.0
2965727,42.075,-70.8805556,15315.0
2965741,41.686111100000005,-70.07638890000001,13059.0
2965750,42.7761111,-71.07777779999999,61465.0
2965775,42.2416667,-70.89027779999999,30151.0
2965782,42.155,-71.00916670000001,10876.0
2965783,42.3516667,-71.8638889,17016.0
2965786,42.2,-71.425,14010.0
2965788,42.2041667,-72.6166667,40141.0
2965792,42.2286111,-71.52305559999999,22601.0
2965806,42.3916667,-71.5666667,19697.0
2965807,42.3019444,-70.9083333,11324.0
2965827,42.6791667,-70.8416667,18768.0
2965858,41.9944444,-70.725,15658.0
2965876,41.845833299999995,-70.95,10787.0
2965888,42.7069444,-71.1636111,72609.0
2965891,42.2458333,-71.9091667,11064.0
2965898,42.525,-71.7602778,42301.0
2965901,42.4472222,-71.225,30661.0
2965927,42.05,-72.58333329999999,15699.0
2965934,42.6333333,-71.3166667,103469.0
2965939,42.16,-72.4763889,22201.0
2965942,42.59444439999999,-71.725,16520.0
2965946,42.466666700000005,-70.95,89691.0
2965947,42.538888899999996,-71.04861109999999,11748.0
2965958,42.425,-71.0666667,55290.0
2965970,42.033333299999995,-71.2194444,23380.0
2965979,42.5,-70.8583333,20424.0
2965986,42.345833299999995,-71.55277779999999,38334.0
2965990,42.091666700000005,-70.70611109999999,40849.0
2965995,41.6483333,-70.4816667,14834.0
2966009,42.4333333,-71.45,10275.0
2966021,42.1875,-71.3069444,14846.0
2966023,42.4183333,-71.1066667,53963.0
2966025,42.1416667,-71.3972222,13042.0
2966028,42.4583333,-71.0666667,26466.0
2966042,42.726111100000004,-71.1913889,45372.0
2966045,42.595,-71.0166667,9859.0
2966052,42.1397222,-71.5166667,28631.0
2966058,42.1938889,-71.7605556,13606.0
2966064,42.249444399999994,-71.0666667,25586.0
2966125,41.283333299999995,-70.1,14775.0
2966128,42.283333299999995,-71.35,32276.0
2966132,42.283333299999995,-71.2333333,29125.0
2966141,41.6361111,-70.93472220000001,94083.0
2966151,42.8125,-70.87777779999999,17575.0
2966154,42.33694439999999,-71.2097222,84851.0
2966168,42.1194444,-71.3255556,10386.0
2966173,42.7008333,-73.1091667,14106.0
2966176,42.6986111,-71.1355556,28222.0
2966237,42.575,-71.0791667,14101.0
2966263,42.325,-72.6416667,29665.0
2966264,42.319444399999995,-71.6416667,18304.0
2966265,42.15138889999999,-71.65,14061.0
2966272,41.966666700000005,-71.1875,19808.0
2966274,42.161666700000005,-70.7944444,10581.0
2966278,42.194444399999995,-71.2,28625.0
2966328,42.1166667,-71.86527779999999,17746.0
2966334,42.158333299999995,-72.3291667,18261.0
2966348,42.5277778,-70.9291667,50293.0
2966351,42.071388899999995,-70.80972220000001,18041.0
2966352,42.665833299999996,-71.58888890000001,17453.0
2966385,42.45,-73.2458333,44174.0
2966398,41.9583333,-70.6677778,90615.0
2966444,42.2527778,-71.00277779999999,89168.0
2966454,42.1625,-71.04166670000001,30768.0
2966455,41.9486111,-71.0736111,13153.0
2966457,42.525555600000004,-71.0958333,23441.0
2966464,41.8402778,-71.25,11486.0
2966467,42.408333299999995,-71.0125,46420.0
2966499,42.1305556,-70.91666670000001,17982.0
2966528,42.5194444,-70.8972222,42455.0
2966539,41.758888899999995,-70.4944444,34886.0
2966545,42.464722200000004,-71.0105556,26668.0
2966552,42.1958333,-70.7263889,26400.0
2966565,41.8083333,-71.3375,13966.0
2966573,42.123611100000005,-71.1791667,24066.0
2966595,42.2958333,-71.7133333,33893.0
2966620,41.7694444,-71.1291667,18943.0
2966621,42.3875,-71.1,75261.0
2966658,42.2583333,-72.575,17652.0
2966712,41.6666667,-70.1852778,12162.0
2966714,42.305555600000005,-71.525,9686.0
2966715,42.075,-72.03388890000001,19030.0
2966718,42.0547222,-72.77083329999999,9444.0
2966719,42.243888899999995,-71.9927778,14814.0
2966723,42.101388899999996,-72.5902778,152227.0
2966746,42.48,-71.1,21796.0
2966750,42.125,-71.1027778,26915.0
2966758,42.3833333,-71.41666670000001,17343.0
2966769,42.15,-71.7633333,9215.0
2966771,42.470833299999995,-70.9180556,14447.0
2966774,41.7480556,-71.19027779999999,16525.0
2966789,41.9,-71.0902778,57160.0
2966795,42.610555600000005,-71.23472220000001,29326.0
2966825,42.6666667,-71.7055556,16933.0
2966851,42.0772222,-71.63,12614.0
2966870,42.5063889,-71.0733333,24712.0
2966874,42.1416667,-71.25,32670.0
2966876,42.376388899999995,-71.23611109999999,58570.0
2966885,42.2597222,-72.24027779999999,11610.0
2966887,41.7625,-70.7222222,21478.0
2966895,42.3708333,-71.1833333,32918.0
2966902,42.3625,-71.3619444,13155.0
2966904,42.05,-71.8805556,19028.0
2966909,42.2963889,-71.2930556,26446.0
2966990,42.106944399999996,-72.6208333,27912.0
2967011,42.2694444,-71.6166667,29313.0
2967016,42.125,-72.75,40932.0
2967017,42.5791667,-71.4383333,21587.0
2967023,42.3666667,-71.3036111,11682.0
2967030,42.21388889999999,-71.225,14029.0
2967034,42.220833299999995,-70.94027779999999,54395.0
2967054,42.080555600000004,-70.93611109999999,14495.0
2967061,42.123611100000005,-72.4319444,20883.0
2967073,42.5463889,-71.1741667,21704.0
2967075,42.686111100000005,-72.0444444,12954.0
2967078,42.4522222,-71.1375,21366.0
2967091,42.375,-70.9833333,17618.0
2967094,42.4791667,-71.1527778,37746.0
2967106,42.2625,-71.80277779999999,177216.0
2967112,42.0666667,-71.32861109999999,11251.0
2967118,41.705555600000004,-70.22916670000001,25243.0
2967131,41.8975,-84.0372222,22704.0
2967149,42.243055600000005,-84.7530556,9154.0
2967162,42.2575,-83.2111111,28157.0
2967167,43.3788889,-84.6597222,9373.0
2967172,45.0616667,-83.4327778,10718.0
2967196,42.2708333,-83.7263889,113810.0
2967237,42.6875,-83.2341667,20816.0
2967295,42.3211111,-85.1797222,54088.0
2967298,43.59444439999999,-83.88888890000001,34568.0
2967322,43.09,-83.6944444,11971.0
2967345,42.1166667,-86.4541667,10893.0
2967349,42.5030556,-83.1836111,14997.0
2967367,42.523888899999996,-83.2233333,10032.0
2967373,43.6980556,-85.48361109999999,10731.0
2967387,42.5466667,-83.2113889,18977.0
2967492,42.999444399999994,-83.6163889,31587.0
2967500,44.2519444,-85.4011111,10258.0
2967527,42.3086111,-83.48222220000001,86825.0
2967631,42.533333299999995,-83.1463889,12222.0
2967651,41.9402778,-85.0005556,10864.0
2967725,42.8408333,-85.6636111,17231.0
2967745,42.3222222,-83.1763889,95170.0
2967746,42.33694439999999,-83.2733333,56359.0
2967770,42.33138889999999,-83.0458333,884941.0
2967842,42.9411111,-85.61,10380.0
2967847,42.7369444,-84.48388890000001,48371.0
2967857,42.4683333,-82.9555556,32682.0
2967867,42.2444444,-83.14583329999999,10773.0
2967916,45.7452778,-87.0644444,12622.0
2967947,42.4644444,-83.37638890000001,9989.0
2967949,42.4852778,-83.3772222,79955.0
2967961,42.7977778,-83.705,12236.0
2967964,42.460555600000006,-83.13472220000001,21361.0
2967989,43.0125,-83.6875,117258.0
2968004,42.959444399999995,-85.4897222,23099.0
2968034,42.5391667,-82.9494444,14878.0
2968064,42.3255556,-83.33111109999999,29023.0
2968138,43.063055600000006,-86.2283333,10644.0
2968142,42.963333299999995,-85.6680556,193852.0
2968148,42.9097222,-85.7630556,16741.0
2968178,42.1291667,-83.1444444,11361.0
2968180,42.4091667,-82.8919444,9360.0
2968181,42.3758333,-82.9375,11937.0
2968183,42.443611100000005,-82.9069444,16364.0
2968202,42.3927778,-83.0497222,21994.0
2968221,42.4330556,-82.9241667,13665.0
2968235,42.7469444,-84.4011111,11713.0
2968246,42.4625,-83.10416670000001,18261.0
2968275,42.40555560000001,-83.0969444,15568.0
2968289,42.7875,-86.10888890000001,34544.0
2968293,42.640555600000006,-84.51527779999999,11023.0
2968318,42.6072222,-83.92944440000001,9860.0
2968359,42.2941667,-83.31,28844.0
2968362,42.9872222,-85.0711111,13647.0
2968378,42.2458333,-84.40138890000001,34416.0
2968384,42.9072222,-85.7919444,16758.0
2968405,42.2916667,-85.58722220000001,74138.0
2968427,42.8694444,-85.6447222,47059.0
2968512,42.7325,-84.5555556,117691.0
2968513,43.0513889,-83.3188889,9372.0
2968568,42.250555600000006,-83.1786111,38297.0
2968583,42.368333299999996,-83.3527778,98218.0
2968623,42.485833299999996,-83.1052778,30004.0
2968659,46.54361110000001,-87.39527779999999,20831.0
2968667,42.9125,-82.4869444,9881.0
2968714,42.2825,-83.17527779999999,10492.0
2968744,43.61555560000001,-84.24722220000001,42400.0
2968777,41.916388899999994,-83.3977778,21076.0
2968800,42.5972222,-82.8780556,16776.0
2968803,43.597777799999996,-84.7675,25281.0
